run,id,category,style,risk,query,expected_tool,expected_args,predicted_tool,predicted_args,confidence,model_error,gate_result,reasoning
full,V1_061,gpio_read,direct,READ_ONLY,Read GPIO 4.,read_gpio,"{""pin"": 4}",get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.3974,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_062,gpio_read,direct,READ_ONLY,Read GPIO 5.,read_gpio,"{""pin"": 5}",get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.493,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_063,gpio_read,direct,READ_ONLY,Read GPIO 6.,read_gpio,"{""pin"": 6}",get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.4912,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_064,gpio_read,direct,READ_ONLY,Read GPIO 7.,read_gpio,"{""pin"": 7}",get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.4213,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_065,gpio_read,direct,READ_ONLY,Read GPIO 8.,read_gpio,"{""pin"": 8}",get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.4863,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_066,gpio_read,direct,READ_ONLY,Read GPIO 9.,read_gpio,"{""pin"": 9}",get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.4235,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_067,gpio_read,direct,READ_ONLY,Read GPIO 10.,read_gpio,"{""pin"": 10}",get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.5172,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_068,gpio_read,direct,READ_ONLY,Read GPIO 11.,read_gpio,"{""pin"": 11}",read_gpio,"{""pin"": 11}",0.2538,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,
full,V1_069,gpio_read,abbrev,READ_ONLY,What's the state of BCM12?,read_gpio,"{""pin"": 12}",get_i2c_status,"{""bus"": ""BCM12""}",0.5238,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks for BCM12 status. get_i2c_status returns current state. No other tool provides BCM12 status.
full,V1_070,gpio_read,abbrev,READ_ONLY,What's the state of BCM13?,read_gpio,"{""pin"": 13}",check_i2c_device,"{""bus"": 1, ""address"": ""BCM13""}",0.0,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks for BCM13 status. get_i2c_device returns I2C device status. 'BCM13' -> bus 'BCM13'.
full,V1_071,gpio_read,abbrev,READ_ONLY,What's the state of BCM14?,read_gpio,"{""pin"": 14}",get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.113,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks for BCM14 status. get_hdmi_status returns current state. No other tool provides BCM14 status.
full,V1_072,gpio_read,abbrev,READ_ONLY,What's the state of BCM15?,read_gpio,"{""pin"": 15}",get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.1257,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks for BCM15 status. get_hdmi_status returns current state. No other tool provides BCM15 status.
full,V1_073,gpio_read,abbrev,READ_ONLY,What's the state of BCM16?,read_gpio,"{""pin"": 16}",get_i2c_status,"{""bus"": ""BCM16""}",0.2665,WRONG_TOOL,WRONG_ACTION_BLOCKED,get_i2c_device_status returns BCM16 status; no other tool provides BCM status.
full,V1_074,gpio_read,abbrev,READ_ONLY,What's the state of BCM17?,read_gpio,"{""pin"": 17}",get_spi_status,"{""connector"": ""BCM17""}",0.3322,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks for BCM17 status. get_spi_status returns current state. No other tool provides BCM17 status.
full,V1_075,gpio_read,abbrev,READ_ONLY,What's the state of BCM18?,read_gpio,"{""pin"": 18}",get_spi_status,"{""bus"": ""BCM18""}",0.6218,WRONG_TOOL,WRONG_ACTION_EXECUTED,User asks for BCM18 status. get_spi_status returns current state of a specific bus. No other tool provides BCM18 status.
full,V1_076,gpio_read,abbrev,READ_ONLY,What's the state of BCM19?,read_gpio,"{""pin"": 19}",check_i2c_device,"{""bus"": 0, ""address"": ""BCM19""}",0.0,WRONG_TOOL,WRONG_ACTION_BLOCKED,"User asks for BCM19's state. get_i2c_device returns current I2C device status. No specific I2C mentioned, so use default."
full,V1_077,gpio_read,abbrev,READ_ONLY,What's the state of BCM20?,read_gpio,"{""pin"": 20}",get_i2c_status,"{""bus"": ""BCM20""}",0.3629,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks for BCM20 status. get_i2c_device returns I2C device status. 'BCM20' -> bus 'BCM20'.
full,V1_078,gpio_read,abbrev,READ_ONLY,What's the state of BCM21?,read_gpio,"{""pin"": 21}",check_i2c_device,"{""bus"": 0, ""address"": ""BCM21""}",0.0,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks for BCM21 status. get_i2c_device returns current I2C device status. 'BCM21' -> bus 'BCM21'.
full,V1_079,gpio_read,abbrev,READ_ONLY,What's the state of BCM22?,read_gpio,"{""pin"": 22}",get_i2c_status,"{""bus"": ""BCM22""}",0.7003,WRONG_TOOL,WRONG_ACTION_EXECUTED,User asks for BCM22 status. get_i2c_status returns BCM22 status. No other tool provides BCM22 status.
full,V1_080,gpio_read,abbrev,READ_ONLY,What's the state of BCM23?,read_gpio,"{""pin"": 23}",get_hdmi_status,"{""connector"": ""HDMI-A-1""}",0.197,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks for BCM23 status. get_hdmi_status returns current state. No other tool provides BCM23 status.
full,V1_082,i2c,natural,READ_ONLY,Which devices are visible on I2C-0?,scan_i2c_bus,"{""bus"": 0}",,null,0.1412,FALSE_REJECTION,WRONG_ACTION_BLOCKED,"list_displays returns displays on Raspberry Pi, not visible devices. No tool provides visual display or visualization."
full,V1_084,i2c,natural,READ_ONLY,Which devices are visible on I2C-1?,scan_i2c_bus,"{""bus"": 1}",,null,0.1404,FALSE_REJECTION,WRONG_ACTION_BLOCKED,"list_displays returns displays on Raspberry Pi, not visible devices. No tool provides visual display or visualization."
full,V1_085,i2c,natural,READ_ONLY,Is there an I2C device at 0x20 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",0.007,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks about I2C on bus 1 at 0x20 -> check_i2c_device with bus '1' and address '0x20'.
full,V1_086,i2c,direct,READ_ONLY,Dump I2C device 0x20 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",scan_i2c_bus,"{""bus"": 1}",0.0267,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_087,i2c,natural,READ_ONLY,Is there an I2C device at 0x3c on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x3c""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x3c""}",0.0107,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks about I2C device at 0x3c on bus 1 -> check_i2c_device with bus '1' and address '0x3c'.
full,V1_088,i2c,direct,READ_ONLY,Dump I2C device 0x3c on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x3c""}",scan_i2c_bus,"{""bus"": 1}",0.0256,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_089,i2c,natural,READ_ONLY,Is there an I2C device at 0x48 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x48""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x48""}",0.0093,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,"User asks about I2C device at 0x48 on bus 1 -> check_i2c_device with bus '1', address '0x48'."
full,V1_090,i2c,direct,READ_ONLY,Dump I2C device 0x48 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x48""}",scan_i2c_bus,"{""bus"": 1}",0.0326,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_091,i2c,natural,READ_ONLY,Is there an I2C device at 0x50 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x50""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x50""}",0.006,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks about I2C on bus 1 at 0x50 -> check_i2c_device with bus '1' and address '0x50'.
full,V1_092,i2c,direct,READ_ONLY,Dump I2C device 0x50 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x50""}",dump_i2c_device,"{""bus"": 1, ""address"": ""0x50""}",0.0073,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,
full,V1_093,i2c,natural,READ_ONLY,Is there an I2C device at 0x68 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x68""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x68""}",0.015,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,"User asks about I2C on bus 1 at 0x68 -> check_i2c_device with bus '1', address '0x68'."
full,V1_094,i2c,direct,READ_ONLY,Dump I2C device 0x68 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x68""}",scan_i2c_bus,"{""bus"": 1}",0.027,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_095,i2c,natural,READ_ONLY,Is there an I2C device at 0x76 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x76""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x76""}",0.0757,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks about I2C on bus 1 at 0x76. Use check_i2c_device with bus=1 and address=0x76 as query.
full,V1_096,i2c,direct,READ_ONLY,Dump I2C device 0x76 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x76""}",scan_i2c_bus,"{""bus"": 1}",0.0327,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_097,i2c,natural,READ_ONLY,Is there an I2C device at 0x77 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x77""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x77""}",0.1068,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks about I2C on bus 1 at 0x77. Use check_i2c_device with bus=1 and address=0x77.
full,V1_098,i2c,direct,READ_ONLY,Dump I2C device 0x77 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x77""}",scan_i2c_bus,"{""bus"": 1}",0.0256,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_100,i2c,natural,READ_ONLY,Is I2C available on this Pi?,get_i2c_status,{},check_i2c_device,"{""bus"": 1, ""address"": ""Pi""}",0.0,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks about I2C on a bus. check_i2c_device with bus 'I2C' and address 'Pi' from query.
full,V1_102,i2c,natural,READ_ONLY,Please which devices are visible on I2C-0?,scan_i2c_bus,"{""bus"": 0}",check_i2c_device,"{""bus"": 0, ""address"": ""0,1],""}",0.0,WRONG_TOOL,WRONG_ACTION_BLOCKED,"User asks for I2C device status. check_i2c_device returns current I2C device status and its description. No specific I2C mentioned, so use default."
full,V1_104,i2c,natural,READ_ONLY,Please which devices are visible on I2C-1?,scan_i2c_bus,"{""bus"": 1}",list_usb_devices,{},0.8004,WRONG_TOOL,WRONG_ACTION_EXECUTED,"User asks for I2C devices on Raspberry Pi. list_usb_devices has no required params, so call it directly."
full,V1_105,i2c,natural,READ_ONLY,Please is there an I2C device at 0x20 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",0.0097,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,"User wants I2C device at 0x20 on bus 1 -> check_i2c_device with bus '1', address '0x20'."
full,V1_106,i2c,direct,READ_ONLY,Please dump I2C device 0x20 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",scan_i2c_bus,"{""bus"": 1}",0.0241,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_107,i2c,natural,READ_ONLY,Please is there an I2C device at 0x3c on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x3c""}",scan_i2c_bus,"{""bus"": 0}",0.0,WRONG_TOOL,WRONG_ACTION_BLOCKED,"User wants I2C device at 0x3c on bus 1 -> scan_i2c_bus with bus 0, q '1', description 'I2C device at 0x3c'."
full,V1_108,i2c,direct,READ_ONLY,Please dump I2C device 0x3c on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x3c""}",scan_i2c_bus,"{""bus"": 1}",0.0254,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_109,i2c,natural,READ_ONLY,Please is there an I2C device at 0x48 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x48""}",scan_i2c_bus,"{""bus"": 0}",0.0001,WRONG_TOOL,WRONG_ACTION_BLOCKED,"User wants I2C device at 0x48 on bus 1 -> scan_i2c_bus with bus 0, q '0x48', description 'I2C device at 0x48'."
full,V1_110,i2c,direct,READ_ONLY,Please dump I2C device 0x48 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x48""}",dump_i2c_device,"{""bus"": 1, ""address"": ""0x48""}",0.0559,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,
full,V1_111,i2c,natural,READ_ONLY,Please is there an I2C device at 0x50 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x50""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x50""}",0.0055,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,"User wants I2C device at 0x50 on bus 1 -> check_i2c_device with bus '1', address '0x50'."
full,V1_112,i2c,direct,READ_ONLY,Please dump I2C device 0x50 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x50""}",scan_i2c_bus,"{""bus"": 1}",0.029,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_113,i2c,natural,READ_ONLY,Please is there an I2C device at 0x68 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x68""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x68""}",0.0065,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,"User wants I2C device at 0x68 on bus 1 -> check_i2c_device with bus '1', address '0x68'."
full,V1_114,i2c,direct,READ_ONLY,Please dump I2C device 0x68 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x68""}",scan_i2c_bus,"{""bus"": 1}",0.0204,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_115,i2c,natural,READ_ONLY,Please is there an I2C device at 0x76 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x76""}",scan_i2c_bus,"{""bus"": 0}",0.0001,WRONG_TOOL,WRONG_ACTION_BLOCKED,"User wants I2C device at 0x76 on bus 1 -> scan_i2c_bus with bus 0, q '0x76', description 'I2C device at 0x76 on bus 1'."
full,V1_116,i2c,direct,READ_ONLY,Please dump I2C device 0x76 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x76""}",scan_i2c_bus,"{""bus"": 1}",0.0209,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_117,i2c,natural,READ_ONLY,Please is there an I2C device at 0x77 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x77""}",scan_i2c_bus,"{""bus"": 0}",0.0002,WRONG_TOOL,WRONG_ACTION_BLOCKED,"User wants I2C device at 0x77 on bus 1 -> scan_i2c_bus with bus 0, q '0x77', description 'I2C device at 0x77'."
full,V1_118,i2c,direct,READ_ONLY,Please dump I2C device 0x77 on bus 1.,dump_i2c_device,"{""bus"": 1, ""address"": ""0x77""}",dump_i2c_device,"{""bus"": 1, ""address"": ""0x77""}",0.1488,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,
full,V1_119,i2c,direct,READ_ONLY,Please check I2C communication status.,get_i2c_status,{},check_i2c_device,"{""bus"": 0, ""address"": ""HDMI-A-1""}",0.0,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_120,i2c,natural,READ_ONLY,Please is I2C available on this Pi?,get_i2c_status,{},check_i2c_device,"{""bus"": 1, ""address"": ""Pi""}",0.0,WRONG_TOOL,WRONG_ACTION_BLOCKED,"User asks about I2C on a bus. 'I2C' -> bus 'I2C'. 'Pi' -> address 'Pi'. No description given, so omit optional description."
full,V1_121,i2c,direct,READ_ONLY,Can you scan I2C bus 0.,scan_i2c_bus,"{""bus"": 0}",scan_i2c_bus,"{""bus"": 0}",0.0001,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User wants to scan an I2C bus for responding device addresses. Use scan_i2c_bus with bus 0 and description 'I2C'.
full,V1_122,i2c,natural,READ_ONLY,Can you which devices are visible on I2C-0?,scan_i2c_bus,"{""bus"": 0}",list_displays,"{""list_displays"": [""I2C"", ""Raspberry Pi""]}",0.0167,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks for I2C devices on Raspberry Pi. 'list_displays' with 'I2C' and 'Raspberry Pi' -> list_displays with 'I2C' and 'Raspberry Pi'.
full,V1_123,i2c,direct,READ_ONLY,Can you scan I2C bus 1.,scan_i2c_bus,"{""bus"": 1}",scan_i2c_bus,"{""bus"": 0}",0.0008,WRONG_ARGUMENTS,WRONG_ACTION_BLOCKED,User wants to scan an I2C bus for responding device addresses. Use scan_i2c_bus with bus 0 and description 'I2C device address responds on bus'.
full,V1_124,i2c,natural,READ_ONLY,Can you which devices are visible on I2C-1?,scan_i2c_bus,"{""bus"": 1}",list_usb_devices,{},0.8468,WRONG_TOOL,WRONG_ACTION_EXECUTED,"User asks about I2C devices on Raspberry Pi. list_usb_devices has no required params, so call it directly."
full,V1_125,i2c,natural,READ_ONLY,Can you is there an I2C device at 0x20 on bus 1?,check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",check_i2c_device,"{""bus"": 1, ""address"": ""0x20""}",0.0112,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,"User wants I2C device at 0x20 on bus 1 -> check_i2c_device with bus '1', address '0x20'."
full,V1_127,spi,paraphrase,READ_ONLY,Check SPI interface status.,get_spi_status,{},get_i2c_status,{},0.6962,WRONG_TOOL,WRONG_ACTION_EXECUTED,
full,V1_128,spi,direct,READ_ONLY,List SPI devices.,list_spi_devices,{},list_spi_devices,{},0.5548,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,
full,V1_131,spi,paraphrase,READ_ONLY,Please check SPI interface status.,get_spi_status,{},get_i2c_status,{},0.6829,WRONG_TOOL,WRONG_ACTION_EXECUTED,
full,V1_132,spi,direct,READ_ONLY,Please list SPI devices.,list_spi_devices,{},list_spi_devices,{},0.5964,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,
full,V1_134,spi,direct,READ_ONLY,Can you is SPI enabled?,get_spi_status,{},get_spi_status,{},0.4911,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks for SPI enabled -> get_spi_status returns current state. No arguments needed.
full,V1_135,spi,paraphrase,READ_ONLY,Can you check SPI interface status.,get_spi_status,{},get_i2c_status,{},0.9838,WRONG_TOOL,WRONG_ACTION_EXECUTED,get_i2c_status has no required parameters; query asks for SPI interface status.
full,V1_137,spi,abbrev,READ_ONLY,Can you show spidev nodes.,list_spi_devices,{},list_spi_devices,{},0.5989,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,list_spi_devices has no required parameters; user wants list_serial_ports but missing required parameter 'description'
full,V1_138,spi,direct,READ_ONLY,Quick check: is SPI enabled?,get_spi_status,{},get_i2c_status,{},0.737,WRONG_TOOL,WRONG_ACTION_EXECUTED,Query asks for SPI status. get_i2c_status returns Raspberry Pi SPI interface status. No arguments needed.
full,V1_139,spi,paraphrase,READ_ONLY,Quick check: check SPI interface status.,get_spi_status,{},get_i2c_status,{},0.967,WRONG_TOOL,WRONG_ACTION_EXECUTED,User asks for SPI interface status. get_i2c_status has no required parameters.
full,V1_141,spi,abbrev,READ_ONLY,Quick check: show spidev nodes.,list_spi_devices,{},list_displays,{},0.3757,WRONG_TOOL,WRONG_ACTION_BLOCKED,User wants to see spidev nodes. 'list_displays' tool with no arguments.
full,V1_142,spi,direct,READ_ONLY,I need you to is SPI enabled?,get_spi_status,{},get_spi_status,{},0.4414,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks for SPI enabled -> get_spi_status returns current state. No arguments needed.
full,V1_143,spi,paraphrase,READ_ONLY,I need you to check SPI interface status.,get_spi_status,{},get_i2c_status,{},0.9837,WRONG_TOOL,WRONG_ACTION_EXECUTED,get_i2c_status has no required parameters; query asks for SPI interface status.
full,V1_145,spi,abbrev,READ_ONLY,I need you to show spidev nodes.,list_spi_devices,{},list_spi_devices,"{""description"": """"}",0.0003,WRONG_ARGUMENTS,WRONG_ACTION_BLOCKED,"User wants to see spidev nodes -> list_spi_devices. No specific IDs given, so empty array."
full,V1_147,spi,paraphrase,READ_ONLY,Please check SPI interface status.,get_spi_status,{},get_i2c_status,{},0.6829,WRONG_TOOL,WRONG_ACTION_EXECUTED,
full,V1_148,spi,direct,READ_ONLY,Please list SPI devices.,list_spi_devices,{},list_spi_devices,{},0.5964,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,
full,V1_150,spi,direct,READ_ONLY,Can you is SPI enabled?,get_spi_status,{},get_spi_status,{},0.4911,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks for SPI enabled -> get_spi_status returns current state. No arguments needed.
full,V1_152,uart,paraphrase,READ_ONLY,Check serial interface status.,get_uart_status,{},get_i2c_status,{},0.5076,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_153,uart,direct,READ_ONLY,List serial ports.,list_serial_ports,{},,null,0.6643,FALSE_REJECTION,WRONG_ACTION_BLOCKED,list_serial_ports requires a required parameter 'description' which is missing.
full,V1_154,uart,natural,READ_ONLY,Which UART ports are available?,list_serial_ports,{},,null,0.8442,FALSE_REJECTION,WRONG_ACTION_BLOCKED,list_serial_ports returns list but no tool lists available UART ports.
full,V1_155,uart,direct,READ_ONLY,Please is UART enabled?,get_uart_status,{},get_uart_status,{},0.3957,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks for UART enabled -> get_uart_status returns UART/serial interface status. No arguments needed.
full,V1_156,uart,paraphrase,READ_ONLY,Please check serial interface status.,get_uart_status,{},get_i2c_status,{},0.5796,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_158,uart,natural,READ_ONLY,Please which UART ports are available?,list_serial_ports,{},,null,0.8224,FALSE_REJECTION,WRONG_ACTION_BLOCKED,list_serial_ports returns available ports but no tool provides UART ports list.
full,V1_159,uart,direct,READ_ONLY,Can you is UART enabled?,get_uart_status,{},get_uart_status,{},0.5389,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks about UART enabled -> get_uart_status returns UART status. No arguments needed.
full,V1_160,uart,paraphrase,READ_ONLY,Can you check serial interface status.,get_uart_status,{},get_i2c_status,{},0.9479,WRONG_TOOL,WRONG_ACTION_EXECUTED,User asks for serial interface status. get_i2c_status has no required parameters.
full,V1_162,uart,natural,READ_ONLY,Can you which UART ports are available?,list_serial_ports,{},,null,0.7935,FALSE_REJECTION,WRONG_ACTION_BLOCKED,list_serial_ports returns available ports but no tool to list UART ports.
full,V1_163,uart,direct,READ_ONLY,Quick check: is UART enabled?,get_uart_status,{},get_uart_status,{},0.5064,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks about UART enabled status. get_uart_status returns UART status. No arguments needed.
full,V1_164,uart,paraphrase,READ_ONLY,Quick check: check serial interface status.,get_uart_status,{},get_i2c_status,{},0.8302,WRONG_TOOL,WRONG_ACTION_EXECUTED,User asks to check serial interface status. get_i2c_status returns Raspberry Pi SPI interface status. No arguments needed.
full,V1_166,uart,natural,READ_ONLY,Quick check: which UART ports are available?,list_serial_ports,{},list_serial_ports,{},0.3547,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks for UART ports -> list_serial_ports with no arguments.
full,V1_167,uart,direct,READ_ONLY,I need you to is UART enabled?,get_uart_status,{},list_serial_ports,{},0.1848,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks about UART enabled -> list_serial_ports to see available UART ports. No other tool provides UART status.
full,V1_168,uart,paraphrase,READ_ONLY,I need you to check serial interface status.,get_uart_status,{},get_system_status,{},0.8785,WRONG_TOOL,WRONG_ACTION_EXECUTED,User wants serial interface status. get_system_status has no required params.
full,V1_171,uart,direct,READ_ONLY,Please is UART enabled?,get_uart_status,{},get_uart_status,{},0.3957,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks for UART enabled -> get_uart_status returns UART/serial interface status. No arguments needed.
full,V1_172,uart,paraphrase,READ_ONLY,Please check serial interface status.,get_uart_status,{},get_i2c_status,{},0.5796,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_174,uart,natural,READ_ONLY,Please which UART ports are available?,list_serial_ports,{},,null,0.8224,FALSE_REJECTION,WRONG_ACTION_BLOCKED,list_serial_ports returns available ports but no tool provides UART ports list.
full,V1_175,uart,direct,READ_ONLY,Can you is UART enabled?,get_uart_status,{},get_uart_status,{},0.5389,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks about UART enabled -> get_uart_status returns UART status. No arguments needed.
full,V1_176,usb,direct,READ_ONLY,List USB devices.,list_usb_devices,{},list_usb_devices,{},0.5541,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,
full,V1_177,usb,natural,READ_ONLY,What USB hardware is connected?,list_usb_devices,{},,null,0.3208,FALSE_REJECTION,WRONG_ACTION_BLOCKED,User asks for USB hardware; list_usb_devices returns all connected devices but no hardware-specific tool exists.
full,V1_179,usb,natural,READ_ONLY,Which USB ports have devices?,get_usb_topology,{},,null,0.6426,FALSE_REJECTION,WRONG_ACTION_BLOCKED,list_usb_devices returns all devices but no tool lists or filters by USB.
full,V1_180,usb,direct,READ_ONLY,Please list USB devices.,list_usb_devices,{},list_spi_devices,{},0.4963,WRONG_TOOL,WRONG_ACTION_BLOCKED,
full,V1_181,usb,natural,READ_ONLY,Please what USB hardware is connected?,list_usb_devices,{},,null,0.8376,FALSE_REJECTION,WRONG_ACTION_BLOCKED,list_usb_devices returns connected devices but no hardware/hardware status tool exists.
full,V1_183,usb,natural,READ_ONLY,Please which USB ports have devices?,get_usb_topology,{},list_usb_devices,{},0.9684,WRONG_TOOL,WRONG_ACTION_EXECUTED,list_usb_devices has no required parameters; query asks for USB devices.
full,V1_184,usb,direct,READ_ONLY,Can you list USB devices.,list_usb_devices,{},list_spi_devices,{},0.9552,WRONG_TOOL,WRONG_ACTION_EXECUTED,list_spi_devices has no required parameters; query asks for list of USB devices.
full,V1_185,usb,natural,READ_ONLY,Can you what USB hardware is connected?,list_usb_devices,{},list_usb_devices,{},0.3795,CORRECT_ACTION,CORRECT_ACTION_BLOCKED,User asks for USB hardware -> list_usb_devices with no arguments.
full,V1_187,usb,natural,READ_ONLY,Can you which USB ports have devices?,get_usb_topology,{},list_usb_devices,{},0.8937,WRONG_TOOL,WRONG_ACTION_EXECUTED,"list_usb_devices has no required parameters; user asks for USB devices, so this is a valid call."
full,V1_188,usb,direct,READ_ONLY,Quick check: list USB devices.,list_usb_devices,{},list_spi_devices,{},0.5461,WRONG_TOOL,WRONG_ACTION_BLOCKED,list_spi_devices has no required parameters; query is satisfiable. Need a different example.
full,V1_189,usb,natural,READ_ONLY,Quick check: what USB hardware is connected?,list_usb_devices,{},,null,0.2432,FALSE_REJECTION,WRONG_ACTION_BLOCKED,User asks for USB hardware status. list_usb_devices returns all connected devices but no hardware info. No tool provides hardware status.
full,V1_191,usb,natural,READ_ONLY,Quick check: which USB ports have devices?,get_usb_topology,{},list_usb_devices,{},0.3809,WRONG_TOOL,WRONG_ACTION_BLOCKED,User asks for USB ports. list_usb_devices returns all connected devices. No arguments needed.
